Apartment_code,project_id,Project URL,project_name_eng,city_id_eng,region_id_eng,District_Residential_area_eng,allow_payment_by_cash,allow_payment_by_loan,project_latitude,project_longitude,publish_date,Construction_Completion_Percentage,sakani_beneficiary_price,non_sakani_beneficiary_price,apatment_area_meter,living_area,floor,bathroom_count,apartment_type_eng,number_of_rooms,master_bedroom_size,living_room_size,kitchen_size,guestroom_size,apartment_for_sakani_beneficiary,apartment_for_non_sakani_beneficiary,construction_status_eng
A04390,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1449247.56,1753027.56,307.56,366.61,1,7,townhouse,7.0,21.66,49.8,15.8,25.1,1,0,Not started - selling on the map
A04391,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1258955.55,1412735.55,307.56,366.61,1,7,townhouse,7.0,21.66,49.8,15.8,25.1,1,0,Not started - selling on the map
A04392,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,983951.46,1156837.98,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04393,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,983951.46,1156837.98,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04394,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,983951.46,1156837.98,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04395,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,983951.46,1156837.98,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04396,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,667504.76667,1038947.96667,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04397,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,667504.76667,1038947.96667,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04398,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,667504.76667,1038947.96667,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04399,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,667504.76667,1038947.96667,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04400,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,667504.76667,1038947.96667,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04401,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,667504.76667,1038947.96667,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04402,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,983951.46,1156837.98,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04403,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,983951.46,1156837.98,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04404,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,983951.46,1156837.98,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04405,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,983951.46,1156837.98,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04406,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,983951.46,1156837.98,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04407,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,983951.46,1156837.98,256.3,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04408,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1208867.7,1484937.7,252.14,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04409,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732284.46,1100124.78,252.13,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04410,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732284.46,1100124.78,252.13,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04411,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732273.54,1100105.22,252.12,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04412,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732273.54,1100105.22,252.12,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04413,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732262.62,1100085.66,252.11,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04414,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,662929.28667,1030752.32667,252.11,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04415,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,662929.28667,1030752.32667,252.11,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04416,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,662929.28667,1030752.32667,252.11,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04417,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,662918.36667,1030732.76667,252.1,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04418,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,662918.36667,1030732.76667,252.1,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04419,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,662918.36667,1030732.76667,252.1,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04420,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732251.7,1100066.1,252.1,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04421,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732251.7,1100066.1,252.1,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04422,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732251.7,1100066.1,252.1,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04423,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732240.78,1100046.54,252.09,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04424,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1251602.75,1402857.75,302.51,366.61,1,7,townhouse,7.0,21.66,49.8,15.8,25.1,1,0,Not started - selling on the map
A04425,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1441749.16,1742954.16,302.41,366.61,1,7,townhouse,7.0,21.66,49.8,15.8,25.1,1,0,Not started - selling on the map
A04426,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04427,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04428,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04429,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04430,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04431,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04432,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04433,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04434,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04435,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04436,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04437,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04438,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04439,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04440,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1259479.71,1413439.71,307.92,366.61,1,7,townhouse,7.0,21.66,49.8,15.8,25.1,1,0,Not started - selling on the map
A04441,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1320910.38,1624870.38,307.92,366.61,1,7,townhouse,7.0,21.66,49.8,15.8,25.1,1,0,Not started - selling on the map
A04442,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1313222.7,1614542.7,302.64,366.61,1,7,townhouse,7.0,21.66,49.8,15.8,25.1,1,0,Not started - selling on the map
A04443,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1313222.7,1614542.7,302.64,366.61,1,7,townhouse,7.0,21.66,49.8,15.8,25.1,1,0,Not started - selling on the map
A04444,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1071857.55,1347957.55,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04445,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1071857.55,1347957.55,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04446,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1071857.55,1347957.55,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04447,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1071857.55,1347957.55,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04448,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1102935.89,1379035.89,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04449,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1102935.89,1379035.89,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04450,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1102935.89,1379035.89,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04451,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1102935.89,1379035.89,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04452,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1102935.89,1379035.89,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04453,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1102935.89,1379035.89,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04454,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1102935.89,1379035.89,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04455,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1102935.89,1379035.89,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04456,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1102935.89,1379035.89,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04457,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1102935.89,1379035.89,252.2,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04458,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,1115108.05,1395388.05,260.56,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04459,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,984279.06,1157424.78,256.6,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04460,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732317.22,1100183.46,252.16,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
A04461,1227,https://sakani.sa/app/offplan-projects/1227,Riyadh - Real Estate Alliance Company - Sama Al -Fursan,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.979519,46.849467,2024-09-03,7.8,732317.22,1100183.46,252.16,322.11,1,8,townhouse,7.0,20.23,38.83,20.97,15.05,1,0,Not started - selling on the map
